ORDER #,CUSTOMER #,INVOICE DATE,QTY SHIPPED,ITEM #,ITEM PRICE
41841,4BERSH,2019-04-11,1.0,S4705UINT13,1100.0
41841,4BERSH,2019-04-11,1.0,CCFDUVMC18,425.0
41841,4BERSH,2019-04-11,1.0,WB47NPUINT13,200.0
41841,4BERSH,2019-04-11,1.0,MISC150,150.0
41841,4BERSH,2019-04-11,1.0,RRA4983,58.0
41841,4BERSH,2019-04-11,1.0,5342,370.0
41841,4BERSH,2019-04-11,1.0,5342WHD,360.0
41841,4BERSH,2019-04-11,1.0,CSTIKA,590.0
41841,4BERSH,2019-04-11,1.0,ACINBHG,60.0
41844,4BERSH,2019-04-18,1.0,CCFDUVMC18,425.0
41844,4BERSH,2019-04-18,1.0,ENT2B3R,150.0
41844,4BERSH,2019-04-18,1.0,ENT2B3B,150.0
41844,4BERSH,2019-04-18,1.0,XT4DSB,130.0
41844,4BERSH,2019-04-18,1.0,XT4DSR,130.0
41844,4BERSH,2019-04-18,1.0,WB47NPUINT13,200.0
41844,4BERSH,2019-04-18,1.0,MISC150,150.0
41844,4BERSH,2019-04-18,1.0,RRA4983,58.0
41844,4BERSH,2019-04-18,1.0,5342,370.0
41844,4BERSH,2019-04-18,1.0,5342WHD,360.0
41844,4BERSH,2019-04-18,1.0,CSTIKA,590.0
41844,4BERSH,2019-04-18,1.0,ACINBHG,60.0
41844,4BERSH,2019-04-18,1.0,PNT1CRV05,10.0
41844,4BERSH,2019-04-18,1.0,TRX6B,100.0
41844,4BERSH,2019-04-18,1.0,TRX6R,100.0
41844,4BERSH,2019-04-18,2.0,XT3LBKT,10.0
41849,1SUNMA,2019-02-15,3.0,AAH88QCC9JA2AN,325.0
41850,1KRUCO,2019-02-15,2.0,AAH84RCS8AA1AN,200.0
41850,1KRUCO,2019-02-15,2.0,PMMN4029,75.0
41853,3GRANF,2019-02-22,2.0,PMMN4040,85.0
41853,3GRANF,2019-02-22,4.0,G5 DB PAGER,599.0
41853,3GRANF,2019-02-22,2.0,AAH56JDN9WA1AN,898.0
38452,1GORMA,2019-06-04,1.0,DB408B,425.0
38452,1GORMA,2019-06-04,2.0,PROX BEACONS,130.0
41868,1NILST,2019-03-29,1.0,AAH56RDN9WA1AN,959.0
41868,1NILST,2019-03-29,2.0,PMMN4025,75.0
40103,1LGCMI,2019-05-31,12.0,AAH56RDC9WA1AN,902.5
41076,1FOURW,2019-02-22,4.0,S261815,1194.0
41076,1FOURW,2019-02-22,1.0,UG-61770,1200.0
41076,1FOURW,2019-02-22,1.0,AD-61771-002,800.0
41073,1FOURW,2019-02-22,4.0,S261815,1194.0
41073,1FOURW,2019-02-22,1.0,UG-61770,1200.0
41073,1FOURW,2019-02-22,1.0,AD-61771-002,800.0
41885,1FISSC,2019-02-22,10.0,NNTN8129,112.2
41887,1ROSCO,2019-02-07,1.0,J9623A,650.0
41887,1ROSCO,2019-02-07,1.0,GP934-NG911,14200.0
41893,1BRIMY,2019-02-22,6.0,PMNN4069,134.0
41897,1BRADF,2019-02-22,1.0,AAH01QDC9JC2AN,415.0
41903,1COLQF,2019-02-28,1.0,AAM01QNC9JA1AN,508.0
41907,4BEREM,2019-02-28,10.0,G4 PAGER,535.5
41907,4BEREM,2019-02-28,10.0,GS999CA,119.2
41907,4BEREM,2019-02-28,15.0,G4 PAGER,535.5
41907,4BEREM,2019-02-28,15.0,GS999CA,119.2
41088,1KENCA,2019-05-02,2.0,DSST7300U3M,83.0
41088,1KENCA,2019-05-02,2.0,DDN2249,2719.0
41088,1KENCA,2019-05-02,2.0,DSICUSBAUDIO7D,47.0
41088,1KENCA,2019-05-02,1.0,DSF2B56AA,172.0
41922,1USOIL,2019-03-22,4.0,AAH02JDH9VA1AN,565.0
41922,1USOIL,2019-03-22,4.0,PMMN4076,73.0
40839,7MISCS,2019-06-11,2.0,92900-01,380.0
40839,7MISCS,2019-06-11,6.0,64336-31,67.0
40839,7MISCS,2019-06-11,2.0,MISC100,135.0
41947,*700,2019-03-22,1.0,G5 DB PAGER,496.0
40103,1LGCMI,2019-05-31,1.0,T8319,8829.2
40103,1LGCMI,2019-05-31,1.0,HKLN4439,1917.0
40103,1LGCMI,2019-05-31,1.0,HKVN4208,863.0
40103,1LGCMI,2019-05-31,1.0,HKVN4209,288.0
40103,1LGCMI,2019-05-31,1.0,TT3182A,800.0
41946,4LINTP,2019-03-08,1.0,RESCUE,550.0
41953,7NMHOS,2019-06-27,1.0,T8319,3200.0
41953,7NMHOS,2019-06-27,1.0,CA02962AA,2900.0
41953,7NMHOS,2019-06-27,1.0,CA02989AA,500.0
41953,7NMHOS,2019-06-27,1.0,DB404B,500.0
41953,7NMHOS,2019-06-27,80.0,FSJ1-50A,2.0
41953,7NMHOS,2019-06-27,2.0,F1PNF,32.0
41953,7NMHOS,2019-06-27,1.0,RENTAL EQ,350.0
41953,7NMHOS,2019-06-27,1.0,ISB50LNC2,70.0
40416,4GALPD,2019-02-15,1.0,440-L6,169.33
41958,1NAVAC,2019-02-15,6.0,AAH02RDC9VA1AN,570.0
41841,4BERSH,2019-04-11,1.0,XT4DSB,130.0
41841,4BERSH,2019-04-11,1.0,XT4DSR,130.0
41841,4BERSH,2019-04-11,2.0,XT3LBKT,10.0
41841,4BERSH,2019-04-11,1.0,TRX6B,100.0
41841,4BERSH,2019-04-11,1.0,TRX6R,100.0
41841,4BERSH,2019-04-11,1.0,PNT1CRV05,10.0
41841,4BERSH,2019-04-11,1.0,ENT2B3R,150.0
41841,4BERSH,2019-04-11,1.0,ENT2B3B,150.0
41971,1ZEEBP,2019-05-17,1.0,AAM28JQN9RA1AN,927.0
41974,1OCECR,2019-02-28,2.0,AAM28JQN9RA1AN,899.0
41974,1OCECR,2019-02-28,2.0,HAD4008,19.5
41974,1OCECR,2019-02-28,2.0,PMAN4001,42.5
41291,4NEWPD,2019-03-22,2.0,SPTTRG1000E,1100.0
41291,4NEWPD,2019-03-22,1.0,SPTTRGC1,195.0
42001,1AMWGR,2019-03-08,5.0,PMNN4491,85.0
41665,1ZEEFS,2019-02-22,1.0,RMN5050,120.0
42018,7MISCS,2019-02-15,1.0,MISSAUKEE2018-2,11575.4
42020,1HOLCS,2019-02-15,1.0,HCS2018-2,10879.08
42026,1GERBP,2019-02-22,2.0,PMMN4071,85.25
41534,1STEEL,2019-03-14,1.0,LP-14,100.0
41534,1STEEL,2019-03-14,1.0,0180352A11,12.0
42027,1GERBP,2019-02-28,6.0,NNTN4497,85.0
42046,7ECRDC,2019-02-28,3.0,AAM01JQH9JC1AN,495.0
42046,7ECRDC,2019-02-28,3.0,HAD4008,19.5
42046,7ECRDC,2019-02-28,3.0,HKN9327,15.0
39672,1HOLCS,2019-06-11,5.0,0180352A11,12.0
41907,4BEREM,2019-02-28,1.0,G4 PAGER,535.5
42076,1ARAUC,2019-03-08,10.0,PMAE4079,11.13
42076,1ARAUC,2019-03-08,10.0,PMMN4029,75.0
40103,1LGCMI,2019-05-31,1.0,DB404B,510.0
42080,1OTISD,2019-08-29,1.0,TT3182A,850.0
42081,1FREVI,2019-03-22,2.0,AAH88QCC9JA2AN,325.0
42085,1WATPD,2019-03-22,1.0,PB47UINT16,345.0
42085,1WATPD,2019-03-22,1.0,CCFDUVMC18,425.0
42085,1WATPD,2019-03-22,1.0,AC-INBHG,60.0
42085,1WATPD,2019-03-22,1.0,RRA4983,57.5
42085,1WATPD,2019-03-22,1.0,CCSRN3,925.0
42085,1WATPD,2019-03-22,1.0,ETHFSS-SP,40.0
42085,1WATPD,2019-03-22,1.0,MISC150,150.0
42085,1WATPD,2019-03-22,2.0,XT3LBKT,7.5
42026,1GERBP,2019-02-22,2.0,AAH02RDC9VA1AN,532.5
42089,1GNSAM,2019-03-08,2.0,AAM01QNC9JC1AN,468.0
42089,1GNSAM,2019-03-08,2.0,SEC1223SM,200.0
42089,1GNSAM,2019-03-08,2.0,0180355A80,28.5
42089,1GNSAM,2019-03-08,2.0,5883882B01,3.35
42089,1GNSAM,2019-03-08,2.0,0183938B06,4.03
42090,1PLAIN,2019-02-28,12.0,NNTN8930,95.0
41665,1ZEEFS,2019-02-22,1.0,AAM28QPC9RA1AN,713.79
42099,1ROTPD,2019-03-22,1.0,AAM28JQN9RA1AN,959.0
42099,1ROTPD,2019-03-22,1.0,PMLN5072,6.0
42099,1ROTPD,2019-03-22,1.0,RMN5127,155.0
42114,1JAMES,2019-02-22,15.0,PMNN4486,114.0
41897,1BRADF,2019-02-22,1.0,PMLN6532,24.5
41962,1MKGPD,2019-03-08,5.0,PMMN4065,96.03
42115,1WYOPD,2019-03-08,4.0,NTN9858,110.0
42117,4BARPD,2019-02-26,1.0,RX2700CC,1600.0
42117,4BARPD,2019-02-26,1.0,CCFDUVMC18,425.0
42117,4BARPD,2019-02-26,1.0,ACINBHG,50.0
42117,4BARPD,2019-02-26,1.0,ENT2B3B,150.0
42117,4BARPD,2019-02-26,1.0,ENT2B3R,150.0
42117,4BARPD,2019-02-26,1.0,DS604DS,375.0
42117,4BARPD,2019-02-26,1.0,MISC150,150.0
42117,4BARPD,2019-02-26,1.0,HAF4013,60.0
42117,4BARPD,2019-02-26,1.0,CMMCMTSALT17,525.0
42117,4BARPD,2019-02-26,1.0,XT4DSB,130.0
42117,4BARPD,2019-02-26,1.0,XT4DSR,130.0
42117,4BARPD,2019-02-26,2.0,XT304RRBB,270.0
42127,1PIOCO,2019-03-14,4.0,AAH01QDC9JA2AN,481.0
42127,1PIOCO,2019-03-14,4.0,PMMN4013,73.5
42130,1GNSAM,2019-03-08,1.0,AAM01QNC9JC1AN,468.0
42130,1GNSAM,2019-03-08,1.0,SEC1223SM,200.0
42130,1GNSAM,2019-03-08,1.0,0180355A80,28.5
42130,1GNSAM,2019-03-08,1.0,5883882B01,3.35
42130,1GNSAM,2019-03-08,1.0,0183938B06,4.03
41922,1USOIL,2019-03-22,4.0,QA04950AS,65.0
41534,1STEEL,2019-03-14,1.0,LPH-MOT/L,23.0
42157,1PKCRC,2019-03-08,1.0,HKLN4599,21.21
42159,1GORFO,2019-03-14,1.0,AAH02RDC9VA1AN,532.0
42159,1GORFO,2019-03-14,1.0,HKVN4413,65.0
42159,1GORFO,2019-03-14,1.0,PMMN4073,75.0
42162,1FOURW,2019-03-08,20.0,PMNN4077,98.75
42164,1FISSC,2019-03-08,10.0,NNTN8129,112.2
42166,1GERBP,2019-03-14,4.0,PMMN4071,85.25
42198,1HOLBP,2019-03-22,2.0,AAH02RDC9VA1AN,553.0
42198,1HOLBP,2019-03-22,2.0,QA04950AT,55.0
42200,3GRANF,2019-03-22,3.0,AAH56JDN9WA1AN,898.0
42200,3GRANF,2019-03-22,3.0,QA00506,85.0
42200,3GRANF,2019-03-22,12.0,G5 DB PAGER,625.5
42117,4BARPD,2019-02-26,1.0,PRPSP4704UINT20A,835.0
42117,4BARPD,2019-02-26,1.0,S4705UINT20,1275.0
42210,1ADACO,2019-03-14,3.0,AAH02RDC9VA1AN,553.0
42210,1ADACO,2019-03-14,5.0,PMMN4071,80.0
42210,1ADACO,2019-03-14,6.0,PMNN4491,88.0
42216,1GORMA,2019-02-26,1.0,GFS2018-2,32487.8
42117,4BARPD,2019-02-26,1.0,RWG47UINT20A,340.0
42117,4BARPD,2019-02-26,1.0,PB47UINT20,325.0
42117,4BARPD,2019-02-26,1.0,XT404RRBB,350.0
42117,4BARPD,2019-02-26,1.0,75812,105.0
42220,1VALTP,2019-02-28,2.0,PMMN4073,75.0
40839,7MISCS,2019-06-11,1.0,TPRD-1556,975.0
42210,1ADACO,2019-03-14,2.0,36012017001,6.0
42235,1GVUPS,2019-04-26,1.0,AAM28JQN9RA1AN,811.52
42235,1GVUPS,2019-04-26,1.0,HAD4008,24.0
42235,1GVUPS,2019-04-26,1.0,PMLN6404,110.0
42235,1GVUPS,2019-04-26,1.0,PMKN4144,65.0
42236,7MEDUS,2019-03-22,4.0,AAH01JDC9JC2AN,427.5
42238,1APATW,2019-03-14,1.0,AAH02RDH9VA1AN,614.0
42238,1APATW,2019-03-14,1.0,HKVN4412,50.0
42238,1APATW,2019-03-14,1.0,QA02773,70.55
42238,1APATW,2019-03-14,1.0,PMLN7269,41.23
42247,1ZEEFS,2019-03-08,6.0,PMNN4489,159.65
42251,*700,2019-02-28,1.0,400,450.0
42251,*700,2019-02-28,2.0,400,50.0
42251,*700,2019-02-28,1.0,400,50.0
42251,*700,2019-02-28,11.0,400,25.0
42235,1GVUPS,2019-04-26,1.0,FP-MTURBO,40.0
42085,1WATPD,2019-03-22,2.0,ENT2B3E,150.0
42272,1OLITO,2019-03-22,8.0,PMNN4486,120.0
42274,1HERMI,2019-03-14,2.0,AAH01QDC9JA2AN,481.0
42298,4WYCCH,2019-03-22,4.0,AAH56RDC9RA1AN,995.0
42298,4WYCCH,2019-03-22,4.0,QA04950BL,75.0
42298,4WYCCH,2019-03-22,4.0,QA02817,95.0
42302,1DOWAG,2019-03-14,1.0,L3213,525.0
42302,1DOWAG,2019-03-14,1.0,MISC50,50.0
40839,7MISCS,2019-06-11,4.0,HKN6233C,145.0
42166,1GERBP,2019-03-14,4.0,AAH02RDC9VA1AN,532.5
42312,1PADNI,2019-03-22,6.0,AAH02RDC9VA1AN,604.0
42312,1PADNI,2019-03-22,6.0,PMLN5727,36.0
42314,1LAKCT,2019-09-26,1.0,MISC25,25.0
41946,4LINTP,2019-03-08,1.0,MISC50,50.0
42115,1WYOPD,2019-03-08,4.0,WPNN4013,90.0
42001,1AMWGR,2019-03-08,5.0,PMNN4066,85.0
42238,1APATW,2019-03-14,1.0,PMLN6066,5.63
41662,1SPINO,2019-03-22,11.0,QA04950BM,79.5
42245,4NIBCO,2019-03-08,1.0,PMLN6854,330.0
42326,1KENQF,2019-03-29,4.0,PMMN4071,90.1
42326,1KENQF,2019-03-29,5.0,PMNN4491,93.5
42326,1KENQF,2019-03-29,5.0,PMAE4070,8.32
42326,1KENQF,2019-03-29,5.0,PMLN4651,10.2
42326,1KENQF,2019-03-29,1.0,PMPN4284,556.75
42326,1KENQF,2019-03-29,5.0,4205823V01,13.84
41916,4STJTP,2019-03-14,1.0,454200HL-06,459.0
42085,1WATPD,2019-03-22,2.0,XTP4DSBW,75.0
42085,1WATPD,2019-03-22,6.0,TRX6BW,100.0
42333,1BISSE,2019-06-28,3.0,AAH56RDN9WA1AN,961.0
42337,7CHEBS,2019-03-14,2.0,NNTN4497,80.0
42337,7CHEBS,2019-03-14,2.0,AAH01QDC9JA2AN,451.25
42157,1PKCRC,2019-03-08,3.0,P24VPC03D2BA,205.0
42312,1PADNI,2019-03-22,4.0,NNTN8525,95.0
42312,1PADNI,2019-03-22,2.0,PMPN4174,76.0
42381,1YATDI,2019-03-29,1.0,AAM28QPN9RA1AN,949.0
42381,1YATDI,2019-03-29,1.0,HAE4003,20.0
42381,1YATDI,2019-03-29,1.0,79784,6.0
42381,1YATDI,2019-03-29,1.0,RKN4136,29.0
42386,1COUFI,2019-03-22,2.0,AAH81QCN9TA2AN,1077.0
42387,1GORMA,2019-03-22,6.0,PMNN4491,93.0
42396,1MKGPD,2019-03-22,12.0,HKN6168,61.0
42403,1MNATS,2019-05-17,4.0,AAH02RDC9VA1AN,568.0
42403,1MNATS,2019-05-17,1.0,FCC LICENSING,675.0
42387,1GORMA,2019-03-22,6.0,PMLN4651,11.0
42406,1JAMES,2019-03-29,3.0,G5 DB PAGER,625.5
42416,7MEDUS,2019-03-22,4.0,PMMN4013,73.5
42422,1PRIDG,2019-03-22,4.0,AAH01QDC9JA2AN,481.0
42439,1NBFAS,2019-03-29,1.0,AAH02JDH9VA1AN,540.0
42314,1LAKCT,2019-09-26,1.0,DF47A2,1850.0
42448,7MEDUS,2019-04-11,8.0,PMMN4013,73.5
41534,1STEEL,2019-03-14,1.0,MISC25,25.0
42422,1PRIDG,2019-03-22,4.0,QA00531AE,73.5
42458,1MASCE,2019-03-29,1.0,AAM01QNC9JA1AN,498.0
42468,1ARAUC,2019-03-29,4.0,AAH56RDC9RA1AN,930.0
42468,1ARAUC,2019-03-29,12.0,PMNN4493,95.0
42314,1LAKCT,2019-09-26,4.0,ULT6-G,115.0
42314,1LAKCT,2019-09-26,1.0,UTLY14-SC,195.0
39672,1HOLCS,2019-06-11,25.0,HKVN4414,62.5
42468,1ARAUC,2019-03-29,10.0,4205823V01,16.0
40839,7MISCS,2019-06-11,500.0,FSJ1-50A,1.25
40839,7MISCS,2019-06-11,12.0,F1PNM-HC,25.0
40839,7MISCS,2019-06-11,4.0,F1PNF,25.0
40839,7MISCS,2019-06-11,8.0,223158-2,87.5
42530,1MKGPD,2019-04-11,5.0,PMMN4065,96.03
42534,1OTTSD,2019-03-22,1.0,AAM27JQH9LA1,500.0
41291,4NEWPD,2019-03-22,1.0,BS150U-BC,231.27
42546,1FOURW,2019-05-30,2.0,ENT2B3A,150.0
42546,1FOURW,2019-05-30,6.0,XT3LBKT,10.0
42546,1FOURW,2019-05-30,1.0,426,210.0
42546,1FOURW,2019-05-30,1.0,MISC100,100.0
42549,4EDWFD,2019-05-24,1.0,WB505R,1195.0
42549,4EDWFD,2019-05-24,4.0,UHW505,795.0
42549,4EDWFD,2019-05-24,4.0,108067800,9.95
42549,4EDWFD,2019-05-24,1.0,MISC50,50.0
42549,4EDWFD,2019-05-24,1.0,5100D,995.0
41844,4BERSH,2019-04-18,1.0,DF47A2,1675.0
41840,4BERSH,2019-04-11,1.0,DF47A2,1675.0
42563,1ARAUC,2019-05-24,1.0,AAM28QPC9RA1AN,690.0
42563,1ARAUC,2019-05-24,1.0,RMN5050,145.0
42563,1ARAUC,2019-05-24,1.0,GR8UM,35.0
42563,1ARAUC,2019-05-24,1.0,QW450,8.5
42563,1ARAUC,2019-05-24,1.0,RKN4136,32.0
42563,1ARAUC,2019-05-24,1.0,SEC1223MTXPR5000,180.0
42563,1ARAUC,2019-05-24,1.0,MISC50,50.0
42564,1HOPFD,2019-05-24,10.0,G4XXUNME01B,12.95
42563,1ARAUC,2019-05-24,1.0,RSN4002,65.0
42564,1HOPFD,2019-05-24,2.0,T69SWLS1072M-R,24.95
42564,1HOPFD,2019-05-24,12.0,T65G428001-R,24.95
41838,4BERSH,2019-04-26,1.0,DF47A2,1675.0
41839,4BERSH,2019-04-11,1.0,DF47A2,1675.0
41805,4BERSH,2019-04-18,1.0,DF47A2,1675.0
41841,4BERSH,2019-04-11,1.0,DF47A2,1675.0
41291,4NEWPD,2019-03-22,2.0,RF ADAPTER,25.0
41291,4NEWPD,2019-03-22,2.0,4801942,32.4
41291,4NEWPD,2019-03-22,1.0,512567,24.75
41291,4NEWPD,2019-03-22,1.0,43254,81.76
42570,7MEDUS,2019-05-17,1.0,AAM01JQC9JC1AN,400.0
42569,1BTBAL,2019-04-30,1.0,FCC LICENSING,650.0
42570,7MEDUS,2019-05-17,1.0,HAD4008,22.0
42570,7MEDUS,2019-05-17,1.0,HKN9327,15.0
42570,7MEDUS,2019-05-17,1.0,MMB34,18.0
42575,4NEWPD,2019-04-26,2.0,AAH02JDH9VA1AN,545.0
42576,4NEWPD,2019-04-26,1.0,AAH02JDH9VA1AN,545.0
42576,4NEWPD,2019-04-26,2.0,AAH02JDC9VA1AN,505.0
42578,1DORFD,2019-03-28,4.0,NNTN8930,155.0
42578,1DORFD,2019-03-28,4.0,NNTN8860,150.0
42579,1GORMA,2019-03-22,1.0,GFS2018-3,32487.8
42580,1GRAFR,2019-04-18,1.0,GS999CA-SXXXEN,149.0
41922,1USOIL,2019-03-22,4.0,PMLN5870,26.0
42592,1MOTUS,2019-04-26,1.0,AAH01QDC9JA2AN,481.0
42592,1MOTUS,2019-04-26,1.0,QA00531AE,73.5
42593,1BURMA,2019-04-18,6.0,AAH02RDC9VA1AN,545.3
42593,1BURMA,2019-04-18,4.0,PMMN4071,90.0
42601,1GRTFD,2019-04-11,4.0,A03JAC9JA2,465.0
42603,1BNATC,2019-04-18,5.0,AC128U502-MOT-NA,195.0
42606,4CHTPD,2019-04-11,2.0,93682,60.0
42606,4CHTPD,2019-04-11,2.0,93678,30.0
42606,4CHTPD,2019-04-11,2.0,93696,40.0
42608,1STOWE,2019-04-11,3.0,AAH02RDH9VA1AN,619.0
42608,1STOWE,2019-04-11,3.0,QA04950AS,60.0
42608,1STOWE,2019-04-11,3.0,QA02772,79.0
42608,1STOWE,2019-04-11,3.0,PMNN4490,145.0
42611,1MASGR,2019-04-11,5.0,AAH84RCJ8AA1AN,200.0
42620,1HOLBP,2019-04-26,2.0,AAH02RDC9VA1AN,553.0
42620,1HOLBP,2019-04-26,2.0,QA04950AT,55.0
42629,1CHECS,2019-05-24,5.0,HLN6853,9.0
42631,1TULIP,2019-03-29,10.0,400,35.0
42631,1TULIP,2019-03-29,2.0,400,35.0
42631,1TULIP,2019-03-29,1.0,400,150.0
42631,1TULIP,2019-03-29,1.0,400,100.0
42533,*700,2019-03-29,4.0,AAH84RCS8AA1AN,200.0
42629,1CHECS,2019-05-24,5.0,PMMN4051,75.0
42636,1COLQF,2019-03-29,1.0,AAM01QNC9JA1AN,508.0
42639,4BERSH,2019-05-31,1.0,C5590CRB,375.0
42639,4BERSH,2019-05-31,4.0,ULT6-RB,85.0
42639,4BERSH,2019-05-31,1.0,MISC80,80.0
42639,4BERSH,2019-05-31,1.0,IONB,150.0
42639,4BERSH,2019-05-31,1.0,RRA4983,57.5
42641,1PRIDG,2019-04-18,1.0,AAH01QDC9JA2AN,481.0
42641,1PRIDG,2019-04-18,1.0,PMLN6532,24.5
42642,1SWOOD,2019-04-11,6.0,NNTN4497,88.0
42664,*700,2019-03-29,3.0,400,320.0
42664,*700,2019-03-29,3.0,400,160.0
42665,1GORMA,2019-03-29,1.0,GFS2018-4,16243.9
42668,7MISCS,2019-03-29,1.0,MISSAUKEE2018-3,11575.4
42669,7MISCS,2019-04-11,1.0,MISSAUKEE2018-4,5787.7
42575,4NEWPD,2019-04-26,2.0,HKVN4413,83.0
42576,4NEWPD,2019-04-26,3.0,HKVN4413,83.0
42381,1YATDI,2019-03-29,1.0,PMAN4001,44.0
42381,1YATDI,2019-03-29,1.0,491082,19.0
38452,1GORMA,2019-06-04,1.0,ATS_TELE-RAD_GFS BRI,35500.0
41884,1HOTRI,2019-03-29,1.0,FHN7470,140.0
41884,1HOTRI,2019-03-29,2.0,RMN5077,110.0
42606,4CHTPD,2019-04-11,2.0,93633,375.0
42606,4CHTPD,2019-04-11,1.0,93211,53.17
42621,1HOLTF,2019-04-11,6.0,RLN6505,45.0
42708,1ARAUC,2019-04-26,10.0,PMMN4025,75.0
42715,7MEDUS,2019-04-26,6.0,AAH01QDC9JC2AN,427.5
42718,1AVOAU,2019-04-11,4.0,AAH02RDH9VA1AN,580.0
42718,1AVOAU,2019-04-11,4.0,PMMN4076,75.0
42718,1AVOAU,2019-04-11,4.0,200-TC,25.0
42729,1HOLFD,2019-04-26,1.0,G5 DB PAGER,625.5
42563,1ARAUC,2019-05-24,2.0,AAH56RDC9RA1AN,930.0
42738,7MARMA,2019-04-26,8.0,AAH01JDC9JA2AN,445.0
42738,7MARMA,2019-04-26,18.0,NNTN4497,55.0
42756,1PADNI,2019-04-18,4.0,AAH02RDC9VA1AN,604.0
42757,1BLUET,2019-04-11,9.0,400,30.0
42758,*700,2019-04-11,12.0,400,35.0
42758,*700,2019-04-11,12.0,400,8.0
42771,1OCECR,2019-04-26,2.0,AAM28JQN9RA1AN,899.0
42771,1OCECR,2019-04-26,2.0,HAD4008,19.5
42771,1OCECR,2019-04-26,2.0,PMAN4001,42.5
42777,4WYCCH,2019-05-17,3.0,AAH56RDC9RA1AN,995.0
42777,4WYCCH,2019-05-17,3.0,QA04950BL,75.0
42777,4WYCCH,2019-05-17,3.0,QA02817,95.0
42778,4WYCCH,2019-04-18,8.0,PMMN4050,95.0
42785,1BRIMY,2019-04-18,6.0,PMMN4050,100.94
42795,1MAGEG,2019-04-18,2.0,AAH01QDC9JA2AN,410.0
42795,1MAGEG,2019-04-18,2.0,QA00531AE,73.5
42799,1LGCMI,2019-05-31,1.0,AAH56RDC9WA1AN,902.5
42799,1LGCMI,2019-05-31,2.0,AAH56RDC9WA1AN,902.5
42803,1ZEEFS,2019-05-24,10.0,AAH56RDC9WA1AN,977.0
42805,7MARMA,2019-04-26,3.0,AAH01JDC9JA2AN,445.0
42809,1GRESC,2019-04-26,2.0,AAH56RDN9RA1AN,1049.0
42809,1GRESC,2019-04-26,2.0,QA01839,54.0
42810,1KENPS,2019-05-24,2.0,AAH02RDH9VA1AN,545.0
42569,1BTBAL,2019-04-30,20.0,AAH88QCP9JA2AN,310.0
41953,7NMHOS,2019-06-27,1.0,CA02979,50.0
41953,7NMHOS,2019-06-27,1.0,9175300H06,1200.0
42832,1GERBP,2019-04-26,3.0,PMMN4071,85.25
42832,1GERBP,2019-04-26,5.0,RLN4941,50.0
42835,1MAGEG,2019-05-17,13.0,AAM01QNC9JA1AN,539.0
42835,1MAGEG,2019-05-17,13.0,SEC1223SM,182.0
42835,1MAGEG,2019-05-17,13.0,0180355A80,28.5
42835,1MAGEG,2019-05-17,13.0,5883882B01,3.35
42835,1MAGEG,2019-05-17,13.0,0183938B06,4.03
40528,7LTBBO,2019-08-16,6.0,VG5530-LVZ-M-VZAT,699.0
42844,7MARMA,2019-04-26,2.0,HAD4008,24.0
42844,7MARMA,2019-04-26,2.0,HKN9327,15.0
41953,7NMHOS,2019-06-27,2.0,F1PNMHF,28.0
42847,1HOLPS,2019-06-27,1.0,HKVN4110,4575.0
42850,1OTRCH,2019-05-17,4.0,AAH88QCC9JA2AN,287.0
42850,1OTRCH,2019-05-17,10.0,PMLN7157,36.55
42852,1NORCT,2019-04-26,1.0,AAH84KDJ8AA1AN,220.0
42854,7MACBA,2019-05-24,4.0,AAM01QPC9JA1AN,535.0
42854,7MACBA,2019-05-24,4.0,HAE4003,22.0
42854,7MACBA,2019-05-24,4.0,HKN9327,15.0
42629,1CHECS,2019-05-24,5.0,AAH79KDC9PW5,150.0
42832,1GERBP,2019-04-26,3.0,AAH02RDC9VA1AN,532.5
42649,1NORAI,2019-04-26,6.0,AAH56RDN9WA1AN,975.0
42649,1NORAI,2019-04-26,3.0,PMMN4050,85.0
42569,1BTBAL,2019-04-30,10.0,PMLN7128,9.5
42569,1BTBAL,2019-04-30,10.0,PMLN7190,10.0
42569,1BTBAL,2019-04-30,5.0,PMLN7189,24.0
42569,1BTBAL,2019-04-30,5.0,PMLN7156,17.0
42570,7MEDUS,2019-05-17,1.0,2412-20A,150.0
42873,*700,2019-04-30,1.0,A03JAC9JA1,465.0
42884,1EDWLF,2019-04-18,2.0,AAH01QDC9JA2AN,460.0
42886,1GORMA,2019-05-17,1.0,AAM28QNN9RA1AN,880.0
42886,1GORMA,2019-05-17,2.0,AAH56RDN9RA1AN,1077.0
42886,1GORMA,2019-05-17,2.0,PMMN4025,85.0
42894,1AMWAY,2019-06-27,1.0,AAM28TRN9RA1AN,972.66
42894,1AMWAY,2019-06-27,1.0,DDN8900,225.0
42894,1AMWAY,2019-06-27,1.0,SEC1223MTXPR5000,200.0
42896,1LAPRE,2019-05-17,2.0,AAH56JDN9WA1AN,920.0
42899,1AVOAU,2019-05-17,2.0,AAH02RDH9VA1AN,580.0
42899,1AVOAU,2019-05-17,2.0,PMMN4076,75.0
42899,1AVOAU,2019-05-17,2.0,200-TC,25.0
42629,1CHECS,2019-05-24,5.0,NAD6567,13.0
41971,1ZEEBP,2019-05-17,1.0,HAD4008,19.5
42887,4NEWPD,2019-04-30,1.0,93640,640.0
42887,4NEWPD,2019-04-30,1.0,93676,20.0
42887,4NEWPD,2019-04-30,1.0,93443,45.0
42887,4NEWPD,2019-04-30,1.0,93181,45.0
