ORDER #,CUSTOMER #,INVOICE DATE,QTY SHIPPED,ITEM #,DESCRIPTION,ITEM PRICE
25568,4RIVTP,2015-10-23,1.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,390.0
25575,*700,2015-10-09,3.0,AAH01QDC9JA2,CP200D UHF 4W ND,424.0
25577,4SOUPD,2015-11-06,1.0,ENT2B3R,INTERSECTOR UNDER MIRROR RED,150.0
25577,4SOUPD,2015-11-06,1.0,ENT2B3B,INTERSECTOR UNDER MIRROR BLUE,150.0
25589,1ODGMA,2015-10-09,6.0,AAH01QDC9JA2,CP200D UHF 4W ND,441.0
25435,1COLQF,2015-10-09,2.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,435.0
25435,1COLQF,2015-10-09,2.0,QA00531,MICROPHONE OPTION (PMMN4013),70.0
25435,1COLQF,2015-10-09,2.0,NNTN4497,LIION BATTERY 2190 MAH,75.0
25600,1HEART,2015-10-09,2.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,400.0
25604,7CCECD,2015-09-30,1.0,GRANGER SURVEYING,SITE PLAN TO SHOW PROPOSED,325.0
25604,7CCECD,2015-09-30,1.0,CONSTRUCTION MGT,7% CONSTRUCTION MANAGEMENT FEE,22.75
25605,1KENPA,2015-10-16,3.0,AAH73WCF9NA5,DTR650 1W 900MHZ DIGITAL PRTBL,265.0
25617,1MANCD,2015-09-25,1.0,DOWN PAYMENT,DOWN PAYMENT QUOTE # 25046,70000.0
25628,7MANDE,2015-11-13,3.0,AAM28JQC9KA1,XPR5350 MOBILE VHF 45W 32CH,615.0
25628,7MANDE,2015-11-13,3.0,RKN4136,MOTO IGNITION SWITCH CABLE,30.0
25628,7MANDE,2015-11-13,3.0,HAD4008,ANTENNA KIT QUARTER WAVE,19.5
25628,7MANDE,2015-11-13,3.0,INSTALL,INSTALLATION LABOR,200.0
25575,*700,2015-10-09,3.0,NNTN4497,LIION BATTERY 2190 MAH,80.0
25637,1ROBTF,2015-10-09,4.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,392.25
25639,1SUNAE,2015-10-07,2.0,AAM01QNC9JA1,MOTO CM200D 403-470 25W MOBILE,412.75
25641,4STJCE,2015-12-31,2.0,T7713,MTR3000 RECEIVER,1200.0
25641,4STJCE,2015-12-31,2.0,X265VH,"ADD:PRESELECTOR, VHF 150-174",450.0
25641,4STJCE,2015-12-31,200.0,LDF450A,"1/2"" FOAM HELIAX CBLE/REEL",2.6
25641,4STJCE,2015-12-31,1.0,RFN10111,RF INDUS. CONN. N FEM T ADAPT.,13.5
25641,4STJCE,2015-12-31,2.0,NMJUMP,N-Male 1/2 JUMPER,100.0
25641,4STJCE,2015-12-31,1.0,MISC250,MISCELLANEOUS HARDWARE,250.0
25577,4SOUPD,2015-11-06,1.0,PNT1WDG,SOS RPLCMNT CUSTOM WEDGES,15.0
25547,1NBFAS,2015-10-23,1.0,Q2220E,SINCLAIR 132-174 DUPLEXER,1500.0
24828,1MERAM,2015-10-30,85.0,PMMN4073,"IMPRESS RSM,SMALL 3.5 JACK",72.5
24828,1MERAM,2015-10-30,3.0,WPLN4212,IMPRESS SIX UNIT GANG CHARGER,444.99
24828,1MERAM,2015-10-30,30.0,PMKN4144,MOTO CABLE MOTOTRBO REMOTE,53.0
24828,1MERAM,2015-10-30,30.0,PMLN6404,"MOTO KIT, MOTOTRVO REMOUNT MNT",90.0
24828,1MERAM,2015-10-30,55.0,RKN4136,MOTO IGNITION SWITCH CABLE,30.0
24828,1MERAM,2015-10-30,18.0,PMNN4077,IMPRESS Li-ION BATTERY,69.0
25367,1CONPC,2015-10-16,1.0,X182VM,MOTO ADD:DUPLEXER 144-160 MHZ,1104.0
25657,1SCHIP,2015-10-09,7.0,AAH01JDC9JA2,CP200D VHF 5W ND,388.25
25657,1SCHIP,2015-10-09,7.0,QA00194,VHF STUBBY ANTENNA  146-162MHZ,9.75
25659,*700,2015-10-23,4.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,475.0
25659,*700,2015-10-23,4.0,PMMN4073,"IMPRESS RSM,SMALL 3.5 JACK",73.0
25659,*700,2015-10-23,1.0,FCC LICENSE,FCC LICENSE,600.0
23142,1KERRY,2015-10-16,4.0,PMMN4025,IMPRES REMOTE SPEAKER MIC,90.0
25660,1NEWCJ,2015-10-23,5.0,AAH01JDC9JA2,CP200D VHF 5W ND,466.0
25662,7CCECD,2015-09-30,1.0,GENERATOR FOUNDATION,GENERATOR FOUNDATION AND,6369.43
25662,7CCECD,2015-09-30,1.0,7% CONST MGT FEE,7% CONSTRUCTION MANAGEMENT FEE,445.86
25664,7CCECD,2015-09-30,1.0,CONDUIT INSTALL,CONDUIT INSTALLATION,2376.36
25664,7CCECD,2015-09-30,1.0,7% MGT FEE,7% CONSTRUCTION MANAGEMENT FEE,166.35
25665,7CCECD,2015-09-30,1.0,ICE BRIDGE,ICE BRIDGE,3856.54
25665,7CCECD,2015-09-30,1.0,7% MGT FEE,7% CONSTRUCTION MANAGEMENT FEE,269.96
25670,1PRESS,2015-09-30,2.0,AAH84RCS8AA1,BPR40 UHF 450-470 8CH 4W,200.0
24585,1FEENJ,2015-09-30,2.0,WBCF90,COMMSCOPE 90 DEGREE FILLER FOR,144.0
24585,1FEENJ,2015-09-30,12.0,G41582NU,HARGER 4WAY WIRE TO GRND ROD,11.25
24585,1FEENJ,2015-09-30,12.0,533183,"UNISHOT #2 SOLID-5/8"" G31582NU",9.0
24585,1FEENJ,2015-09-30,15.0,CPC2.5/3,"HARGER 2.5""-3"" PIPE CLAMP",26.0
24585,1FEENJ,2015-09-30,5.0,CPC1.5/2,"HARGER 1.5""-2"" PIPE CLAMP",22.0
19043,1TRTPA,2016-12-30,1.0,HBUTVRO,ROHN HD BRKT 25/45/55 SERIES,187.0
25670,1PRESS,2015-09-30,2.0,PMNN4071,MAG ONE BATT 1200MAH,35.0
25670,1PRESS,2015-09-30,1.0,PMMN4077,MOTO SPKR MIC MAG ONE,32.0
25672,1OXYCH,2015-10-09,4.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,475.0
25678,7CCECD,2015-09-30,1.0,TOWER GROUNDING,TOWER GROUNDING,7024.84
25681,*700,2015-09-30,23.0,400,RENTAL,28.3
25681,*700,2015-09-30,1.0,400,RENTAL,47.22
25683,*700,2015-09-30,2.0,400,RENTAL,12.0
25683,*700,2015-09-30,2.0,400,RENTAL,5.0
25684,*700,2015-09-30,10.0,400,RENTAL,60.0
25686,7CCECD,2015-09-30,1.0,THERMO BOND SHELTER,THERMO BOND EQUIPMENT SHELTER,50188.0
25686,7CCECD,2015-09-30,1.0,7% MGT FEE,7% CONSTRUCTION MANAGEMENT FEE,3513.16
25660,1NEWCJ,2015-10-23,5.0,QA00531,MICROPHONE OPTION (PMMN4013),73.5
25701,*700,2015-10-16,1.0,AAH84KDJ8AA1,MOTO BPR40 16CH 5W 150-174 VHF,220.0
25704,1GNSAM,2015-10-16,3.0,AAH84RCS8AA1,BPR40 UHF 450-470 8CH 4W,200.0
25704,1GNSAM,2015-10-16,3.0,PMMN4029,REMOTE SPEAKER MIC/ IP57,63.75
25709,1ALTIC,2015-12-31,17.0,AAM28QPN9KA1,XPR5550 UHF MOBILE 40W 1000CH,602.0
25709,1ALTIC,2015-12-31,15.0,RKN4136,MOTO IGNITION SWITCH CABLE,30.0
25709,1ALTIC,2015-12-31,40.0,AAH56RDN9KA1,XPR7550 UHF PORTABLE 4W 1000CH,720.0
25709,1ALTIC,2015-12-31,2.0,SEC1212XPR5000,"SAMLEX POWER SUPPLY, XPR5000",135.0
25709,1ALTIC,2015-12-31,2.0,L3598AC,MOTO MIP5000 VOIP MOTOTRBO,680.0
25709,1ALTIC,2015-12-31,2.0,0180355A80,SPECTRUM MAGNETIC MNT  MINIUHF,30.0
25709,1ALTIC,2015-12-31,2.0,0180352A11,ANTENNA 1/4 WAVE 450-470 MHZ,5.0
25709,1ALTIC,2015-12-31,15.0,HAE4003,MOTO UNITY GAIN ANT KIT,18.0
25709,1ALTIC,2015-12-31,40.0,PMMN4025,IMPRES REMOTE SPEAKER MIC,72.5
25575,*700,2015-10-09,3.0,QA00531,MICROPHONE OPTION (PMMN4013),73.5
25710,1GORMA,2015-10-23,2.0,AAM01QNC9JA1,MOTO CM200D 403-470 25W MOBILE,493.0
25711,*700,2015-12-31,6.0,AAH56RDC9KA1,XPR7350 UHF PORTABLE 4W 32CH,741.0
25716,1HOLPD,2016-04-29,2.0,AAM01JQC9JC1,MOTO CM200D 136-174 45W MOBILE,420.0
25729,1GERBP,2015-10-16,1.0,AAM28QNC9KA1,XPR5350 UHF MOBILE 25W 32CH,580.0
25735,4EDWFD,2015-12-31,1.0,5100D,FIRECOM DIGI INTERCOM RADIO,995.0
25735,4EDWFD,2015-12-31,1.0,106308900,FIRECOM WIRELESS BASE SNGL CH,450.0
25735,4EDWFD,2015-12-31,3.0,UH51,FIRECOM UNDER-HELMET HEADSET,325.0
25735,4EDWFD,2015-12-31,3.0,HM10,HEADSET PLUG IN MODULES,65.0
25735,4EDWFD,2015-12-31,4.0,108067800,FIRECOM HANGER HOOK YELLOW,9.95
25735,4EDWFD,2015-12-31,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
25672,1OXYCH,2015-10-09,4.0,PMMN4073,"IMPRESS RSM,SMALL 3.5 JACK",75.0
25739,*700,2016-02-08,8.0,AAH73WCF9NA5,DTR650 1W 900MHZ DIGITAL PRTBL,227.5
25741,1MUSHH,2015-10-16,5.0,AAH03RDF8AA7,CP185 UHF RADIO  435-480MHZ,265.0
25742,*700,2015-10-16,3.0,AAH01QDC9JA2,CP200D UHF 4W ND,424.0
25742,*700,2015-10-16,3.0,QA00531,MICROPHONE OPTION (PMMN4013),73.5
25742,*700,2015-10-16,3.0,NNTN4497,LIION BATTERY 2190 MAH,80.0
25744,7CCECD,2015-10-07,1.0,EXPRESS FREIGHT,EXPRESS FREIGHT FOR REPLACEMNT,295.96
25746,7CCECD,2015-10-07,2.0,PROJECT MANG,PROJECT MANAGMENT DAYS,1200.0
25759,1MCOOP,2015-10-07,1.0,500,CO-OP ADVERTISING,13780.0
25761,1DAYTC,2015-10-23,3.0,AAH84RCS8AA1,BPR40 UHF 450-470 8CH 4W,225.0
25761,1DAYTC,2015-10-23,2.0,PMLN4294,EAR SET MICROPHONE W/ PTT,27.0
25763,1COAST,2015-10-16,4.0,AAH84KDJ8AA1,MOTO BPR40 16CH 5W 150-174 VHF,206.4
25722,7CHEBS,2015-10-30,1.0,DR102F,CPI 2 FREQUENCY DC REMOTE,300.0
25767,1ALTIC,2015-12-31,19.0,AAH56RDN9KA1,XPR7550 UHF PORTABLE 4W 1000CH,720.0
25767,1ALTIC,2015-12-31,4.0,AAH81QCN9NA2,MOTO SL7550 403-470 2W BT/GOB,720.0
25769,1HEART,2015-10-16,3.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,400.0
25790,4VANCS,2015-12-04,1.0,ES100,FED SIG DYNAMAX COMPACT SPKR,210.0
25790,4VANCS,2015-12-04,1.0,ESBEXP07,FED SIG SPK BRACKET,25.0
25790,4VANCS,2015-12-04,1.0,P4704UINT13A,PRO-GARD C/SLDE WNDW PARTITION,580.0
25790,4VANCS,2015-12-04,1.0,RP47UINT13,PRO-GARD FORD UTILITY INTRCPTR,90.0
25790,4VANCS,2015-12-04,1.0,SP47BS13,PRO-GARD LWR EXT PANEL BS,70.0
25790,4VANCS,2015-12-04,1.0,IPX3003,FED SIG IMPAX 3 LED - BLUE,49.0
25790,4VANCS,2015-12-04,1.0,IPX3004,FED SIG IMPAXX 3 LED - RED,49.0
25790,4VANCS,2015-12-04,1.0,RRA4983,ANTENNA/ MOBILE 806-900 MHZ,60.0
25790,4VANCS,2015-12-04,1.0,MISC200,MISCELLANEOUS HARDWARE,200.0
25790,4VANCS,2015-12-04,1.0,S4705UINT13,PRO-GARD REAR SEAT/STEEL SCRN,1000.0
25790,4VANCS,2015-12-04,1.0,CCMC18,"TROY 18"" SLOPED CONSOLE",335.0
25790,4VANCS,2015-12-04,1.0,FPC33892,FACEPLATE MASTERCOM,40.0
25790,4VANCS,2015-12-04,2.0,FPBLNK2,FACE PLATE 2-INCH	EA-INCH,10.0
25790,4VANCS,2015-12-04,3.0,FPBLNK1,"TROY FP 1"" BLANK",10.0
25790,4VANCS,2015-12-04,1.0,3892L6,CODE 3 MASTERCOM B SIREN,450.0
25790,4VANCS,2015-12-04,1.0,DS604DS,GUN RACK W/DUAL VERT. MOUNT,330.0
25790,4VANCS,2015-12-04,1.0,ACINBHG,"TROY 4"" INTL BEV HOLDER W/FNGR",60.0
25790,4VANCS,2015-12-04,1.0,HKBFPIU13,HOOK KIT,75.0
25792,7CCECD,2015-12-28,1.0,SMART3000RM2U,TRIPPLITE SMART3000RM2U  UPS,1500.0
25802,1BLUET,2015-10-09,12.0,400,RENTAL,20.0
25803,1BLUET,2015-10-09,8.0,400,RENTAL,20.0
24891,1CALCO,2015-10-23,3.0,GATEWAY UPGRADE,TRBOVUI GATEWAY UPGRADE,500.0
24891,1CALCO,2015-10-23,1.0,99-12077,CTI POWER SUPPLY 60W,46.0
25839,4RICFA,2015-10-30,1.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,390.0
25842,1KAMPS,2015-11-06,1.0,PMAE4016,MOTO UHF WHIP ANT (403-520),11.75
25851,1KENQF,2015-11-13,2.0,AAH56RDC9KA1,XPR7350 UHF PORTABLE 4W 32CH,817.5
25851,1KENQF,2015-11-13,10.0,PMNN4409,BATTERY IMP LIION FOR XPR,84.0
25851,1KENQF,2015-11-13,6.0,PMMN4025,IMPRES REMOTE SPEAKER MIC,85.0
25852,1VALTP,2015-12-31,10.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,468.0
25853,*700,2015-10-16,1.0,AAM25KKD9AA2,CDM1250 MOBILE VHF 64CH,150.0
25852,1VALTP,2015-12-31,1.0,FCC LICENSING,FCC LICENSING,400.0
24828,1MERAM,2015-10-30,2.0,SEC1223XPR5000,SAMLEX POWER SUPPLY XPR5000,135.0
24517,4STJCE,2015-10-16,1.0,590375,EMR MODEL#64500/SNC DUPLEXER,7900.0
25871,1GERBP,2015-10-23,2.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,475.0
25872,1BRIMY,2015-10-23,4.0,AAH56RDN9KA1,XPR7550 UHF PORTABLE 4W 1000CH,789.75
25873,1BLUET,2015-10-16,34.0,400,RENTAL,25.0
25873,1BLUET,2015-10-16,12.0,400,RENTAL,5.0
25876,*700,2015-10-16,6.0,400,RENTAL,30.0
25876,*700,2015-10-16,1.0,400,RENTAL,5.0
25877,1LAKPC,2015-10-16,8.0,400,RENTAL,8.0
25877,1LAKPC,2015-10-16,4.0,400,RENTAL,2.5
25889,1LUDMT,2015-10-21,1.0,AAM28QPN9KA1,XPR5550 UHF MOBILE 40W 1000CH,810.5
25889,1LUDMT,2015-10-21,1.0,0180371A24,MT & CABLE,31.25
25889,1LUDMT,2015-10-21,1.0,PMAN4000,GPS THRU HOLE MOUNT ANTENNA,75.75
25889,1LUDMT,2015-10-21,1.0,0180352A11,ANTENNA 1/4 WAVE 450-470 MHZ,12.0
25871,1GERBP,2015-10-23,2.0,QA02772,MOTO OPT:IMPRESS NC MIC,75.0
25641,4STJCE,2015-12-31,1.0,DB222A,COMMSCOPE BASE ANT 150-158,750.0
25641,4STJCE,2015-12-31,2.0,L4TNMPSA,"ANDREW 1/2"" N MALE CONNECTOR",23.5
25641,4STJCE,2015-12-31,1.0,ISB50LNC0,BULKHEAD ARRESTOR N/F,65.0
25641,4STJCE,2015-12-31,2.0,SG12-12B2U,"1/2"", GROUND KITS, SUREGROUND",18.95
25907,1MERAM,2015-11-13,1.0,64359-724-8-R,WM RIPSTOP TDU PANTS,34.0
25842,1KAMPS,2015-11-06,2.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,465.0
25919,1GTPAV,2015-10-30,2.0,AAH84RCS8AA1,BPR40 UHF 450-470 8CH 4W,200.0
25921,1OTSEG,2015-10-30,1.0,AAH56JDC9KA1,XPR7350 VHF PORTABLE 5W 32CH,839.0
25921,1OTSEG,2015-10-30,1.0,PMMN4041,MOTO IMPRES PSM SPRK MIC,136.0
25921,1OTSEG,2015-10-30,1.0,PMAD4086,ANTENNA STUBBY VHF 150-174 MHZ,10.75
25922,7SMEOR,2015-11-20,1.0,AAH01JDC9JA2,CP200D VHF 5W ND,426.25
25923,1PRIDG,2015-11-20,1.0,AAM01QPC9JA1,MOTO CM200D 403-470 40W MOBILE,554.0
25923,1PRIDG,2015-11-20,1.0,SEC1212SM,SAMLEX PWR SUPPLY W/RADIO CVR,135.0
25923,1PRIDG,2015-11-20,75.0,LMR400,"TIMES MICROWAVE 3/8"" COAXIAL",1.2
25923,1PRIDG,2015-11-20,1.0,CONNECTORS,CONNECTORS,30.0
25923,1PRIDG,2015-11-20,1.0,FG4500,FG4500 UHF UNITY FG ANTENNA,115.0
25925,1MERAM,2015-11-25,1.0,L3598AC,MOTO MIP5000 VOIP MOTOTRBO,680.0
25925,1MERAM,2015-11-25,1.0,AAM28QPN9KA1,XPR5550 UHF MOBILE 40W 1000CH,602.0
25925,1MERAM,2015-11-25,1.0,SEC1223XPR5000,SAMLEX POWER SUPPLY XPR5000,135.0
25925,1MERAM,2015-11-25,1.0,DDN9867,MOTOTRBO DIRECT CONNECT CBLE,135.0
25947,4BERSH,2015-11-13,1.0,5160,GO RHINO PUSH BUMPER-TAHOE,300.0
25947,4BERSH,2015-11-13,1.0,5162WHD,GO RHINO PUSH BUMPER WRAP,325.0
25038,1LSECA,2015-10-30,2.0,SEC1223XPR5000,SAMLEX POWER SUPPLY XPR5000,175.8
24828,1MERAM,2015-10-30,2.0,DDN9867,MOTOTRBO DIRECT CONNECT CBLE,135.0
25958,1RDVST,2015-12-28,2.0,T3000,MOTO MTR3000 BASE RADIO,2960.0
25958,1RDVST,2015-12-28,2.0,X182UM,MOTO ADD:DUPLEXER UHF 435-470,1104.0
25958,1RDVST,2015-12-28,15.0,LMR400,"TIMES MICROWAVE 3/8"" COAXIAL",1.2
25958,1RDVST,2015-12-28,275.0,LMR600,"TIMES 1/2"" FOAM CABLE LMR-600",1.2
25958,1RDVST,2015-12-28,4.0,318171,N MALE HEX/KNURL COMBO,17.5
25958,1RDVST,2015-12-28,2.0,EZ600NFX,TIMES N FEMALE CRIMP CONNCTR,20.0
25958,1RDVST,2015-12-28,2.0,JF283A,HP AMSR2020 MLTISRVCE ROUTER,150.0
25958,1RDVST,2015-12-28,2.0,453497,"RUBBER MAT 1/2"" X 18"" X 48""",12.0
25958,1RDVST,2015-12-28,200.0,LMR400,"TIMES MICROWAVE 3/8"" COAXIAL",1.2
25959,7MEDUS,2015-11-20,1.0,AAH01JDC9JA2,CP200D VHF 5W ND,412.5
25959,7MEDUS,2015-11-20,1.0,QA00531,MICROPHONE OPTION (PMMN4013),73.5
25960,7MEDUS,2015-10-30,10.0,AAH01QDC9JA2,CP200D UHF 4W ND,437.5
25960,7MEDUS,2015-10-30,10.0,QA00531,MICROPHONE OPTION (PMMN4013),73.5
25961,7MARMA,2015-10-30,10.0,AAH01JDC9JA2,CP200D VHF 5W ND,412.5
25925,1MERAM,2015-11-25,9.0,32012144004,MOTO ANTENNA ID BAND (BLUE),6.5
25925,1MERAM,2015-11-25,8.0,32012144002,MOTO ANTENNA ID BAND (YELLOW),6.5
25963,*700,2015-10-23,35.0,400,RENTAL,100.0
25964,1BRADF,2015-11-13,2.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,362.0
25964,1BRADF,2015-11-13,1.0,AAM01QNC9JC1,MOTO CM200D 403-470 25W MOBILE,381.0
25964,1BRADF,2015-11-13,1.0,79784,3/4 TRUNK GROOVE BRACKET-INCH,6.0
25964,1BRADF,2015-11-13,1.0,HAE4003,MOTO UNITY GAIN ANT KIT,16.58
25964,1BRADF,2015-11-13,2.0,NNTN4497,LIION BATTERY 2190 MAH,80.0
25974,1HILFD,2015-10-30,1.0,MAPS/ ENGINEERING,MAPS/ ENGINEERING $250 PER,1250.0
25590,1GRASL,2015-11-25,2.0,MCR210A,CPI TELE STYLE REMOTE CONTRL,568.0
26011,1KENCA,2015-11-20,100.0,GFIA FIRE PATCH,GFIA Fire Patch,2.5
26017,*700,2015-11-13,4.0,AAH01QDC9JA2,CP200D UHF 4W ND,435.0
26026,1MAGNA,2015-12-31,1.0,AAR10QCGANQ1AN,MOTO SLR 5700 403-470 1-50W,4140.45
26026,1MAGNA,2015-12-31,1.0,HFE8459,UHF 440-474MHZ PRESELECTOR,392.55
26026,1MAGNA,2015-12-31,1.0,DB630C,UHF OMNI FIBERGLAS BASE ANT.,745.0
26026,1MAGNA,2015-12-31,1.0,103493,"NELLO 60""H NON-PENT MOUNT",148.5
26026,1MAGNA,2015-12-31,1.0,472603,NELLO MAT KIT,20.5
26026,1MAGNA,2015-12-31,8.0,CINDER BLOCK,CINDER BLOCK,2.0
26026,1MAGNA,2015-12-31,1.0,MISC300,MISCELLANEOUS HARDWARE,300.0
26026,1MAGNA,2015-12-31,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
26026,1MAGNA,2015-12-31,15.0,481111,#6 STRANDED INSUL GRND WIRE,1.5
26026,1MAGNA,2015-12-31,4.0,499581,"#6 1 HOLE, 1/4"", SHORT",1.05
26026,1MAGNA,2015-12-31,1.0,MISC5,BEAM CLAMP,5.0
25925,1MERAM,2015-11-25,2.0,32012144005,MOTO ANTENNA ID BAND (PURPLE),6.5
26033,1HAWOR,2015-11-20,1.0,AAH01JDC9JC2,CP200D VHF 5W ND ANALOG,339.5
26033,1HAWOR,2015-11-20,1.0,NNTN4497,LIION BATTERY 2190 MAH,72.25
25773,7CHEBS,2015-10-30,15.0,AAH01QDC9JA2,CP200D UHF 4W ND,451.25
25563,1GERBP,2015-10-30,1.0,QA02772,MOTO OPT:IMPRESS NC MIC,75.0
26035,*700,2015-12-28,2.0,AAM28QPC9KA1,XPR5350 UHF MOBILE 40W 32CH,650.0
26035,*700,2015-12-28,2.0,RKN4136,MOTO IGNITION SWITCH CABLE,35.0
26035,*700,2015-12-28,2.0,INSTALL,INSTALLATION LABOR,175.0
26037,7POPEX,2015-10-30,9.0,HAE4003,MOTO UNITY GAIN ANT KIT,19.5
26038,1LAPRE,2015-11-13,2.0,AAM28JQC9KA1,XPR5350 MOBILE VHF 45W 32CH,586.0
26038,1LAPRE,2015-11-13,2.0,RKN4136,MOTO IGNITION SWITCH CABLE,35.0
26038,1LAPRE,2015-11-13,2.0,RSN4002,13W EXT SPEAKER,58.75
26038,1LAPRE,2015-11-13,2.0,HAD4008,ANTENNA KIT QUARTER WAVE,19.5
26047,1BLUET,2015-10-30,8.0,400,RENTAL,12.0
26047,1BLUET,2015-10-30,8.0,400,RENTAL,3.0
26048,1BLUET,2015-10-30,15.0,400,RENTAL,25.0
26048,1BLUET,2015-10-30,8.0,400,RENTAL,5.0
26048,1BLUET,2015-10-30,7.0,400,RENTAL,5.0
26041,1MERAM,2015-11-13,3.0,FG4503,LAIRD 450-460 FIBERGLASS ANT,115.0
26041,1MERAM,2015-11-13,3.0,FM2SP,LAIRD TECH HEAVY DUTY MOUNTING,20.0
25921,1OTSEG,2015-10-30,3.0,AAHTN3000D,MOTO 120V RPD SINGLE CHARGER,56.75
24032,7CCECD,2015-10-30,1.0,EXPANSION,COMPOUND EXPANSION,1150.0
26057,7CCECD,2015-10-30,1.0,SHELTER SET UP,EQUIPMENT SHELTER DELIVERY AND,3962.63
26057,7CCECD,2015-10-30,1.0,7%,CONSTRUCTION MAGT. FEE,277.38
26058,7CCECD,2015-10-30,1.0,GENERATOR SET UP,GENERATOR INSTALLATION,1307.88
26058,7CCECD,2015-10-30,1.0,7%,CONSTRUCTION MANG FEE,91.55
26060,7CCECD,2015-10-30,1.0,SHELTER GROUNDING,EQUIPMENT SHELTER GROUNDING,3903.43
26060,7CCECD,2015-10-30,1.0,7%,CONSTRUCTION MANG FEE,273.24
26061,7CCECD,2015-10-30,1.0,INSTALL ELEC H-RACK,FURNISH/INSTALL ELEC SYSTEM H-,1698.55
26061,7CCECD,2015-10-30,1.0,7%,CONSTRUCTION MANG FEE,118.9
26062,7CCECD,2015-10-30,1.0,ELECT FROM KOA CAMP,TEMP ELECT SERVICE FROM KOA CA,1260.0
26062,7CCECD,2015-10-30,1.0,7%,CONSTRUCTION MANG FEE,88.2
26063,7CCECD,2015-10-30,1.0,ANTENNA WORK,ANTENNA WORK,10500.0
26063,7CCECD,2015-10-30,1.0,7%,CONSTRUCTION MANG FEE,735.0
26064,7CCECD,2015-10-30,1.0,SET EQUIP SHELTER,SET EQUIPMENT SHELTER,2622.5
26064,7CCECD,2015-10-30,1.0,7%,CONSTRUCTION MANG FEE,183.58
26066,7CCECD,2015-10-30,1.0,RESTORATION/CLEANUP,SITE RESTORATION & CLEANUP,1647.37
26066,7CCECD,2015-10-30,1.0,7%,CONSTRUCTION MANG FEE,115.32
25892,1FOURW,2015-11-13,1.0,454101HL25,FED SIG HIGHLIGHTER MINI LB,300.0
25892,1FOURW,2015-11-13,1.0,ROCKER SWITCH,SWITCH ON/OFF LIGHTED,6.0
25790,4VANCS,2015-12-04,1.0,VMP8B,"LUND 8"" POLE BOTTOM FOR VERTCL",75.0
26069,7CCECD,2015-10-30,5.0,PROJECT MANG FEE,5 DAYS PROJECT MANAGEMENT FEE,1200.0
26069,7CCECD,2015-10-30,5.0,TRAVEL / LODGING,5 NIGHTS TRAVEL/LODGING,150.0
26070,7CCECD,2015-10-30,1.0,CCE-MACCITY-SIMUL-3,PAYMENT 3 - 20% UPON INSTALL/,6795.83
26037,7POPEX,2015-10-30,9.0,AAM27QPH9LA1,XPR 4550 403-470M 40W DSPL GPS,450.0
26071,7CCECD,2015-10-30,1.0,CCE-MACCITY-SIMUL-4,PAYMENT 4- 10% UPON COMPLETION,3397.992
25038,1LSECA,2015-10-30,1.0,AM302220MTR,AMERICAN PRODUCTS MTR SERIES,475.0
25038,1LSECA,2015-10-30,40.0,QA04950,OPT:IMP TIA4950 HAZLOC LIION,43.36
26081,7CCECD,2015-10-30,1.0,TEMP ELECT KOA,TEMP ELECT SERVICE FROM KOA CA,924.0
26081,7CCECD,2015-10-30,1.0,7% MANG FEE,CONSTURCTION MANG FEE,64.68
26083,1LGCMI,2016-03-11,40.0,PMLN7008,MOTO CARRY ACCESSORY-BELT CLIP,10.2
26102,4LAKTF,2015-11-13,3.0,A03JAC9JA1,MOTO M6 PAGER 143-174 MHZ,485.0
26115,1PRESS,2016-03-28,3.0,MAPS/ENGINEERING,ENGINEERING COVERAGE MAPS,250.0
26121,4VANCS,2015-12-31,1.0,PB47UINT16,PRO-GARD STD PUSH BUMPER,290.0
26124,1SUNMA,2015-11-06,1.0,AAH81QCN9NA2,MOTO SL7550 403-470 2W BT/GOB,799.0
26132,7INVFD,2015-11-06,2.0,A03JAC9JA1,MOTO M6 PAGER 143-174 MHZ,462.0
26152,1KRUCO,2015-11-25,2.0,AAH84RCS8AA1,BPR40 UHF 450-470 8CH 4W,195.0
26158,1GRABC,2015-11-25,1.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,490.0
26158,1GRABC,2015-11-25,1.0,QA02309,IMPRES HI-CAP LI-ION BATT OPT.,33.33
26171,1ROBBO,2015-11-25,5.0,AAH73WCF9NA5,DTR650 1W 900MHZ DIGITAL PRTBL,265.0
26172,1POKPP,2016-03-11,2.0,RX2700,"CODE 3 47"" LIGHTBAR",1450.0
26172,1POKPP,2016-03-11,2.0,CCMC18,"TROY 18"" SLOPED CONSOLE",425.0
